client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
16209,1,jul,1,128,0,nonexistent,no
16210,1,jul,28,160,0,nonexistent,no
16211,1,jul,13,139,0,nonexistent,no
16212,1,jul,14,183,0,nonexistent,no
16213,1,jul,22,181,0,nonexistent,no
16214,1,jul,14,134,0,nonexistent,no
16215,4,jul,4,487,0,nonexistent,no
16216,3,jul,23,82,0,nonexistent,no
16217,1,jul,21,681,0,nonexistent,no
16218,6,jul,2,283,0,nonexistent,no
16219,1,jul,27,417,0,nonexistent,no
16220,2,jul,25,60,0,nonexistent,no
16221,1,jul,6,77,0,nonexistent,no
16222,1,jul,20,72,0,nonexistent,no
16223,1,jul,30,282,0,nonexistent,no
16224,1,jul,13,226,0,nonexistent,no
16225,1,jul,16,137,0,nonexistent,no
16226,1,jul,31,261,0,nonexistent,no
16227,2,jul,23,661,0,nonexistent,no
16228,2,jul,21,206,0,nonexistent,no
16229,2,jul,2,105,0,nonexistent,no
16230,2,jul,1,445,0,nonexistent,no
16231,2,jul,3,90,0,nonexistent,no
16232,2,jul,1,370,0,nonexistent,no
16233,7,jul,26,242,0,nonexistent,no
16234,2,jul,27,1408,0,nonexistent,no
16235,11,jul,18,514,0,nonexistent,no
16236,3,jul,8,126,0,nonexistent,no
16237,4,jul,2,176,0,nonexistent,no
16238,2,jul,24,135,0,nonexistent,no
16239,2,jul,6,163,0,nonexistent,no
16240,7,jul,21,483,0,nonexistent,no
16241,3,jul,27,608,0,nonexistent,no
16242,9,jul,3,100,0,nonexistent,no
16243,4,jul,21,145,0,nonexistent,no
16244,2,jul,30,160,0,nonexistent,no
16245,6,jul,23,160,0,nonexistent,no
16246,1,jul,14,261,0,nonexistent,no
16247,1,jul,7,307,0,nonexistent,no
16248,4,jul,28,236,0,nonexistent,no
16249,7,jul,17,403,0,nonexistent,no
16250,9,jul,9,241,0,nonexistent,no
16251,4,jul,16,387,0,nonexistent,no
16252,1,jul,10,211,0,nonexistent,no
16253,5,jul,1,598,0,nonexistent,yes
16254,2,jul,13,1206,0,nonexistent,no
16255,2,jul,10,248,0,nonexistent,no
16256,2,jul,18,139,0,nonexistent,no
16257,1,jul,11,181,0,nonexistent,no
16258,1,jul,30,237,0,nonexistent,no
16259,2,jul,14,477,0,nonexistent,no
16260,3,jul,21,312,0,nonexistent,no
16261,2,jul,28,727,0,nonexistent,no
16262,21,jul,2,249,0,nonexistent,no
16263,2,jul,12,186,0,nonexistent,no
16264,1,jul,10,459,0,nonexistent,no
16265,10,jul,3,240,0,nonexistent,no
16266,2,jul,26,107,0,nonexistent,no
16267,2,jul,30,287,0,nonexistent,no
16268,2,jul,16,124,0,nonexistent,no
16269,7,jul,15,176,0,nonexistent,no
16270,2,jul,21,270,0,nonexistent,no
16271,2,jul,24,470,0,nonexistent,no
16272,3,jul,17,139,0,nonexistent,no
16273,2,jul,5,560,0,nonexistent,yes
16274,2,jul,21,96,0,nonexistent,no
16275,7,jul,7,100,0,nonexistent,no
16276,2,jul,8,137,0,nonexistent,no
16277,3,jul,15,55,0,nonexistent,no
16278,7,jul,31,1237,0,nonexistent,yes
16279,4,jul,25,81,0,nonexistent,no
16280,4,jul,24,246,0,nonexistent,no
16281,13,jul,27,44,0,nonexistent,no
16282,5,jul,16,493,0,nonexistent,no
16283,5,jul,11,345,0,nonexistent,no
16284,2,jul,9,216,0,nonexistent,no
16285,4,jul,1,187,0,nonexistent,no
16286,3,jul,19,580,0,nonexistent,no
16287,3,jul,1,191,0,nonexistent,no
16288,4,jul,31,184,0,nonexistent,no
16289,2,jul,8,443,0,nonexistent,no
16290,5,jul,17,213,0,nonexistent,no
16291,8,jul,4,400,0,nonexistent,no
16292,3,jul,19,289,0,nonexistent,no
16293,13,jul,18,717,0,nonexistent,no
16294,3,jul,21,156,0,nonexistent,no
16295,2,jul,1,149,0,nonexistent,no
16296,5,jul,25,89,0,nonexistent,no
16297,7,jul,30,503,0,nonexistent,no
16298,3,jul,19,62,0,nonexistent,no
16299,2,jul,30,282,0,nonexistent,no
16300,15,jul,17,97,0,nonexistent,no
16301,17,jul,26,39,0,nonexistent,no
16302,5,jul,8,102,0,nonexistent,no
16303,2,jul,17,88,0,nonexistent,no
16304,2,jul,16,199,0,nonexistent,no
16305,1,jul,21,233,0,nonexistent,no
16306,4,jul,25,126,0,nonexistent,no
16307,4,jul,28,44,0,nonexistent,no
16308,10,jul,3,78,0,nonexistent,no
16309,4,jul,27,246,0,nonexistent,no
16310,4,jul,23,203,0,nonexistent,no
16311,3,jul,11,209,0,nonexistent,no
16312,2,jul,15,112,0,nonexistent,no
16313,8,jul,28,728,0,nonexistent,no
16314,3,jul,10,249,0,nonexistent,no
16315,2,jul,5,282,0,nonexistent,no
16316,5,jul,1,210,0,nonexistent,no
16317,5,jul,23,1287,0,nonexistent,no
16318,3,jul,15,32,0,nonexistent,no
16319,2,jul,22,437,0,nonexistent,no
16320,2,jul,27,36,0,nonexistent,no
16321,2,jul,13,1148,0,nonexistent,no
16322,4,jul,31,864,0,nonexistent,yes
16323,5,jul,24,464,0,nonexistent,no
16324,3,jul,26,188,0,nonexistent,no
16325,2,jul,1,314,0,nonexistent,no
16326,8,jul,8,1037,0,nonexistent,yes
16327,11,jul,15,351,0,nonexistent,no
16328,3,jul,2,279,0,nonexistent,no
16329,2,jul,22,119,0,nonexistent,no
16330,3,jul,3,162,0,nonexistent,no
16331,2,jul,4,209,0,nonexistent,no
16332,4,jul,15,136,0,nonexistent,no
16333,2,jul,15,624,0,nonexistent,no
16334,3,jul,18,167,0,nonexistent,no
16335,1,jul,7,38,0,nonexistent,no
16336,1,jul,24,203,0,nonexistent,no
16337,11,jul,15,802,0,nonexistent,yes
16338,5,jul,5,143,0,nonexistent,no
16339,1,jul,4,262,0,nonexistent,no
16340,1,jul,14,254,0,nonexistent,no
16341,2,jul,30,1226,0,nonexistent,no
16342,2,jul,12,113,0,nonexistent,no
16343,1,jul,26,714,0,nonexistent,no
16344,6,jul,25,282,0,nonexistent,no
16345,1,jul,7,534,0,nonexistent,no
16346,9,jul,20,174,0,nonexistent,no
16347,1,jul,2,532,0,nonexistent,no
16348,2,jul,20,319,0,nonexistent,no
16349,13,jul,27,1608,0,nonexistent,yes
16350,2,jul,21,61,0,nonexistent,no
16351,2,jul,16,84,0,nonexistent,no
16352,8,jul,26,127,0,nonexistent,no
16353,13,jul,17,85,0,nonexistent,no
16354,5,jul,17,487,0,nonexistent,no
16355,2,jul,3,217,0,nonexistent,no
16356,3,jul,19,439,0,nonexistent,no
16357,2,jul,16,170,0,nonexistent,no
16358,2,jul,1,411,0,nonexistent,no
16359,3,jul,13,71,0,nonexistent,no
16360,2,jul,28,285,0,nonexistent,no
16361,2,jul,12,442,0,nonexistent,no
16362,4,jul,24,59,0,nonexistent,no
16363,5,jul,7,100,0,nonexistent,no
16364,3,jul,18,133,0,nonexistent,no
16365,8,jul,2,40,0,nonexistent,no
16366,4,jul,3,187,0,nonexistent,no
16367,5,jul,10,70,0,nonexistent,no
16368,6,jul,19,89,0,nonexistent,no
16369,10,jul,5,75,0,nonexistent,no
16370,8,jul,12,284,0,nonexistent,no
16371,2,jul,25,221,0,nonexistent,no
16372,2,jul,4,97,0,nonexistent,no
16373,1,jul,20,123,0,nonexistent,no
16374,2,jul,4,364,0,nonexistent,no
16375,1,jul,4,194,0,nonexistent,no
16376,1,jul,23,92,0,nonexistent,no
16377,1,jul,14,73,0,nonexistent,no
16378,1,jul,13,164,0,nonexistent,no
16379,1,jul,2,92,0,nonexistent,no
16380,1,jul,11,73,0,nonexistent,no
16381,5,jul,18,51,0,nonexistent,no
16382,1,jul,13,122,0,nonexistent,no
16383,3,jul,26,500,0,nonexistent,no
16384,1,jul,5,569,0,nonexistent,no
16385,1,jul,24,318,0,nonexistent,no
16386,1,jul,28,38,0,nonexistent,no
16387,1,jul,9,137,0,nonexistent,no
16388,1,jul,4,175,0,nonexistent,no
16389,1,jul,2,181,0,nonexistent,no
16390,1,jul,29,390,0,nonexistent,no
16391,1,jul,30,926,0,nonexistent,yes
16392,1,jul,4,870,0,nonexistent,yes
16393,1,jul,5,105,0,nonexistent,no
16394,1,jul,31,411,0,nonexistent,no
16395,1,jul,4,226,0,nonexistent,no
16396,1,jul,14,141,0,nonexistent,no
16397,1,jul,15,187,0,nonexistent,no
16398,1,jul,30,245,0,nonexistent,no
16399,1,jul,3,190,0,nonexistent,no
16400,1,jul,10,58,0,nonexistent,no
16401,1,jul,14,115,0,nonexistent,no
16402,2,jul,8,177,0,nonexistent,no
16403,1,jul,20,429,0,nonexistent,no
16404,9,jul,20,256,0,nonexistent,no
16405,2,jul,15,271,0,nonexistent,no
16406,4,jul,31,157,0,nonexistent,no
16407,1,jul,4,114,0,nonexistent,no
16408,1,jul,24,107,0,nonexistent,no
16409,3,jul,4,285,0,nonexistent,no
16410,1,jul,18,205,0,nonexistent,no
16411,1,jul,5,161,0,nonexistent,no
16412,1,jul,26,40,0,nonexistent,no
16413,1,jul,20,237,0,nonexistent,no
16414,1,jul,11,106,0,nonexistent,no
16415,1,jul,1,158,0,nonexistent,no
16416,1,jul,1,145,0,nonexistent,no
16417,1,jul,12,74,0,nonexistent,no
16418,1,jul,13,126,0,nonexistent,no
16419,1,jul,16,244,0,nonexistent,no
16420,1,jul,17,730,0,nonexistent,no
16421,1,jul,21,223,0,nonexistent,no
16422,1,jul,8,138,0,nonexistent,no
16423,1,jul,28,498,0,nonexistent,no
16424,1,jul,2,327,0,nonexistent,no
16425,1,jul,9,104,0,nonexistent,no
16426,1,jul,17,376,0,nonexistent,no
16427,4,jul,29,94,0,nonexistent,no
16428,1,jul,26,137,0,nonexistent,no
16429,1,jul,6,379,0,nonexistent,no
16430,1,jul,30,761,0,nonexistent,yes
16431,2,jul,2,108,0,nonexistent,no
16432,1,jul,25,232,0,nonexistent,no
16433,1,jul,15,302,0,nonexistent,no
16434,2,jul,15,184,0,nonexistent,no
16435,11,jul,27,77,0,nonexistent,no
16436,1,jul,7,229,0,nonexistent,no
16437,1,jul,1,1176,0,nonexistent,yes
16438,1,jul,10,95,0,nonexistent,no
16439,1,jul,9,281,0,nonexistent,no
16440,1,jul,15,145,0,nonexistent,no
16441,1,jul,23,104,0,nonexistent,no
16442,1,jul,21,142,0,nonexistent,no
16443,1,jul,8,142,0,nonexistent,no
16444,1,jul,15,136,0,nonexistent,no
16445,1,jul,21,105,0,nonexistent,no
16446,1,jul,11,495,0,nonexistent,no
16447,1,jul,11,160,0,nonexistent,no
16448,1,jul,20,84,0,nonexistent,no
16449,1,jul,5,167,0,nonexistent,no
16450,11,jul,26,235,0,nonexistent,no
16451,1,jul,9,633,0,nonexistent,yes
16452,2,jul,29,272,0,nonexistent,no
16453,1,jul,17,55,0,nonexistent,no
16454,6,jul,3,1089,0,nonexistent,no
16455,1,jul,13,43,0,nonexistent,no
16456,1,jul,13,16,0,nonexistent,no
16457,1,jul,14,40,0,nonexistent,no
16458,3,jul,19,87,0,nonexistent,no
16459,1,jul,29,336,0,nonexistent,no
16460,2,jul,9,471,0,nonexistent,no
16461,1,jul,25,59,0,nonexistent,no
16462,1,jul,29,104,0,nonexistent,no
16463,1,jul,14,18,0,nonexistent,no
16464,1,jul,28,184,0,nonexistent,no
16465,1,jul,23,178,0,nonexistent,no
16466,1,jul,21,250,0,nonexistent,no
16467,1,jul,23,115,0,nonexistent,no
16468,9,jul,3,18,0,nonexistent,no
16469,1,jul,1,115,0,nonexistent,no
16470,2,jul,18,61,0,nonexistent,no
16471,1,jul,17,644,0,nonexistent,no
16472,1,jul,21,36,0,nonexistent,no
16473,1,jul,16,421,0,nonexistent,no
16474,1,jul,23,178,0,nonexistent,no
16475,1,jul,15,884,0,nonexistent,no
16476,2,jul,19,156,0,nonexistent,no
16477,1,jul,17,238,0,nonexistent,no
16478,1,jul,31,319,0,nonexistent,no
16479,1,jul,27,371,0,nonexistent,no
16480,1,jul,12,670,0,nonexistent,no
16481,1,jul,21,194,0,nonexistent,no
16482,9,jul,8,35,0,nonexistent,no
16483,1,jul,16,148,0,nonexistent,no
16484,1,jul,29,284,0,nonexistent,no
16485,1,jul,3,182,0,nonexistent,no
16486,1,jul,7,194,0,nonexistent,no
16487,1,jul,22,56,0,nonexistent,no
16488,8,jul,23,375,0,nonexistent,no
16489,2,jul,18,31,0,nonexistent,no
16490,2,jul,16,73,0,nonexistent,no
16491,2,jul,19,952,0,nonexistent,no
16492,1,jul,10,111,0,nonexistent,no
16493,1,jul,23,213,0,nonexistent,no
16494,2,jul,25,146,0,nonexistent,no
16495,3,jul,18,158,0,nonexistent,no
16496,4,jul,20,163,0,nonexistent,no
16497,2,jul,10,150,0,nonexistent,no
16498,1,jul,31,423,0,nonexistent,no
16499,1,jul,4,368,0,nonexistent,no
16500,1,jul,11,280,0,nonexistent,no
16501,3,jul,17,79,0,nonexistent,no
16502,5,jul,19,40,0,nonexistent,no
16503,5,jul,1,122,0,nonexistent,no
16504,2,jul,11,123,0,nonexistent,no
16505,1,jul,2,183,0,nonexistent,no
16506,1,jul,17,639,0,nonexistent,no
16507,2,jul,13,123,0,nonexistent,no
16508,1,jul,5,222,0,nonexistent,no
16509,2,jul,1,70,0,nonexistent,no
16510,1,jul,28,202,0,nonexistent,no
16511,1,jul,5,157,0,nonexistent,no
16512,1,jul,31,190,0,nonexistent,no
16513,1,jul,29,172,0,nonexistent,no
16514,1,jul,8,143,0,nonexistent,no
16515,1,jul,1,70,0,nonexistent,no
16516,4,jul,3,173,0,nonexistent,no
16517,1,jul,25,387,0,nonexistent,no
16518,3,jul,3,74,0,nonexistent,no
16519,2,jul,22,155,0,nonexistent,no
16520,1,jul,1,81,0,nonexistent,no
16521,2,jul,21,165,0,nonexistent,no
16522,1,jul,21,690,0,nonexistent,yes
16523,2,jul,24,159,0,nonexistent,no
16524,1,jul,9,73,0,nonexistent,no
16525,2,jul,26,465,0,nonexistent,no
16526,1,jul,27,312,0,nonexistent,no
16527,8,jul,30,717,0,nonexistent,no
16528,3,jul,6,355,0,nonexistent,no
16529,2,jul,14,191,0,nonexistent,no
16530,2,jul,29,538,0,nonexistent,no
16531,1,jul,19,102,0,nonexistent,no
16532,1,jul,7,118,0,nonexistent,no
16533,2,jul,3,197,0,nonexistent,no
16534,1,jul,1,374,0,nonexistent,no
16535,5,jul,21,130,0,nonexistent,no
16536,5,jul,27,97,0,nonexistent,no
16537,1,jul,14,529,0,nonexistent,yes
16538,1,jul,13,98,0,nonexistent,no
16539,2,jul,4,108,0,nonexistent,no
16540,2,jul,6,273,0,nonexistent,no
16541,2,jul,10,140,0,nonexistent,no
16542,2,jul,18,179,0,nonexistent,no
16543,1,jul,22,135,0,nonexistent,no
16544,1,jul,9,135,0,nonexistent,no
16545,3,jul,6,511,0,nonexistent,no
16546,3,jul,6,435,0,nonexistent,no
16547,2,jul,11,36,0,nonexistent,no
16548,2,jul,29,207,0,nonexistent,no
16549,2,jul,5,173,0,nonexistent,no
16550,2,jul,19,366,0,nonexistent,no
16551,8,jul,24,216,0,nonexistent,no
16552,1,jul,2,96,0,nonexistent,no
16553,1,jul,16,297,0,nonexistent,no
16554,2,jul,17,58,0,nonexistent,no
16555,17,jul,2,76,0,nonexistent,no
16556,2,jul,2,99,0,nonexistent,no
16557,4,jul,26,103,0,nonexistent,no
16558,2,jul,2,158,0,nonexistent,no
16559,1,jul,16,90,0,nonexistent,no
16560,2,jul,23,1152,0,nonexistent,yes
16561,1,jul,6,55,0,nonexistent,no
16562,3,jul,2,335,0,nonexistent,no
16563,4,jul,31,126,0,nonexistent,no
16564,1,jul,15,439,0,nonexistent,no
16565,2,jul,18,169,0,nonexistent,no
16566,3,jul,9,979,0,nonexistent,no
16567,2,jul,26,92,0,nonexistent,no
16568,4,jul,20,203,0,nonexistent,no
16569,1,jul,25,256,0,nonexistent,no
16570,1,jul,22,167,0,nonexistent,no
16571,1,jul,30,134,0,nonexistent,no
16572,3,jul,1,85,0,nonexistent,no
16573,2,jul,23,172,0,nonexistent,no
16574,2,jul,8,383,0,nonexistent,no
16575,1,jul,26,588,0,nonexistent,no
16576,1,jul,30,152,0,nonexistent,no
16577,6,jul,25,25,0,nonexistent,no
16578,3,jul,16,874,0,nonexistent,no
16579,2,jul,13,396,0,nonexistent,no
16580,1,jul,29,434,0,nonexistent,no
16581,2,jul,27,322,0,nonexistent,no
16582,24,jul,28,545,0,nonexistent,no
16583,2,jul,21,413,0,nonexistent,no
16584,4,jul,1,34,0,nonexistent,no
16585,2,jul,19,586,0,nonexistent,no
16586,2,jul,17,698,0,nonexistent,no
16587,4,jul,14,73,0,nonexistent,no
16588,3,jul,27,1960,0,nonexistent,yes
16589,1,jul,1,186,0,nonexistent,no
16590,3,jul,2,212,0,nonexistent,no
16591,3,jul,26,1331,0,nonexistent,no
16592,3,jul,21,1776,0,nonexistent,no
16593,2,jul,22,312,0,nonexistent,no
16594,2,jul,4,638,0,nonexistent,no
16595,3,jul,16,98,0,nonexistent,no
16596,4,jul,18,517,0,nonexistent,no
16597,6,jul,5,271,0,nonexistent,no
16598,2,jul,10,100,0,nonexistent,no
16599,1,jul,4,206,0,nonexistent,no
16600,1,jul,11,166,0,nonexistent,no
16601,4,jul,4,671,0,nonexistent,no
16602,1,jul,12,259,0,nonexistent,no
16603,3,jul,31,957,0,nonexistent,yes
16604,2,jul,6,296,0,nonexistent,no
16605,6,jul,21,85,0,nonexistent,no
16606,3,jul,25,323,0,nonexistent,no
16607,1,jul,24,438,0,nonexistent,no
16608,3,jul,9,218,0,nonexistent,no
16609,2,jul,31,119,0,nonexistent,no
16610,2,jul,9,332,0,nonexistent,no
16611,2,jul,24,158,0,nonexistent,no
16612,2,jul,25,125,0,nonexistent,no
16613,9,jul,19,288,0,nonexistent,no
16614,2,jul,5,129,0,nonexistent,no
16615,11,jul,20,544,0,nonexistent,no
16616,7,jul,4,91,0,nonexistent,no
16617,2,jul,28,448,0,nonexistent,no
16618,1,jul,4,168,0,nonexistent,no
16619,4,jul,17,203,0,nonexistent,no
16620,3,jul,9,118,0,nonexistent,no
16621,2,jul,29,902,0,nonexistent,yes
16622,3,jul,17,123,0,nonexistent,no
16623,3,jul,25,361,0,nonexistent,no
16624,2,jul,18,248,0,nonexistent,no
16625,1,jul,30,711,0,nonexistent,no
16626,10,jul,17,55,0,nonexistent,no
16627,2,jul,30,1327,0,nonexistent,yes
16628,2,jul,11,90,0,nonexistent,no
16629,11,jul,24,239,0,nonexistent,no
16630,3,jul,24,122,0,nonexistent,no
16631,12,jul,17,1090,0,nonexistent,no
16632,3,jul,15,82,0,nonexistent,no
16633,2,jul,19,361,0,nonexistent,no
16634,2,jul,24,67,0,nonexistent,no
16635,6,jul,21,2078,0,nonexistent,yes
16636,4,jul,27,339,0,nonexistent,no
16637,10,jul,21,185,0,nonexistent,no
16638,2,jul,2,203,0,nonexistent,no
16639,3,jul,27,1118,0,nonexistent,no
16640,2,jul,13,400,0,nonexistent,no
16641,2,jul,2,580,0,nonexistent,no
16642,17,jul,17,179,0,nonexistent,no
16643,2,jul,24,475,0,nonexistent,no
16644,2,jul,11,58,0,nonexistent,no
16645,4,jul,23,229,0,nonexistent,no
16646,3,jul,11,530,0,nonexistent,no
16647,5,jul,3,497,0,nonexistent,no
16648,1,jul,16,81,0,nonexistent,no
16649,19,jul,26,362,0,nonexistent,no
16650,1,jul,10,255,0,nonexistent,no
16651,3,jul,3,206,0,nonexistent,no
16652,1,jul,18,185,0,nonexistent,no
16653,1,jul,14,125,0,nonexistent,no
16654,1,jul,28,673,0,nonexistent,no
16655,2,jul,9,1124,0,nonexistent,yes
16656,2,jul,18,228,0,nonexistent,yes
16657,1,jul,13,180,0,nonexistent,no
16658,1,jul,27,808,0,nonexistent,yes
16659,2,jul,12,510,0,nonexistent,no
16660,6,jul,13,162,0,nonexistent,no
16661,5,jul,21,413,0,nonexistent,no
16662,13,jul,17,198,0,nonexistent,no
16663,2,jul,9,421,0,nonexistent,no
16664,2,jul,3,350,0,nonexistent,no
16665,3,jul,20,322,0,nonexistent,no
16666,16,jul,27,201,0,nonexistent,no
16667,2,jul,15,638,0,nonexistent,yes
16668,2,jul,27,437,0,nonexistent,no
16669,2,jul,27,68,0,nonexistent,no
16670,4,jul,19,147,0,nonexistent,no
16671,2,jul,21,248,0,nonexistent,no
16672,4,jul,9,108,0,nonexistent,no
16673,2,jul,24,110,0,nonexistent,no
16674,2,jul,3,328,0,nonexistent,no
16675,2,jul,20,1066,0,nonexistent,no
16676,2,jul,25,305,0,nonexistent,no
16677,5,jul,12,293,0,nonexistent,no
16678,3,jul,22,68,0,nonexistent,no
16679,3,jul,16,329,0,nonexistent,no
16680,3,jul,28,329,0,nonexistent,no
16681,2,jul,3,609,0,nonexistent,no
16682,2,jul,3,652,0,nonexistent,no
16683,6,jul,12,1201,0,nonexistent,yes
16684,6,jul,11,252,0,nonexistent,no
16685,4,jul,29,1309,0,nonexistent,yes
16686,2,jul,5,127,0,nonexistent,no
16687,6,jul,28,205,0,nonexistent,no
16688,3,jul,6,476,0,nonexistent,no
16689,4,jul,12,158,0,nonexistent,no
16690,5,jul,8,74,0,nonexistent,no
16691,5,jul,12,419,0,nonexistent,no
16692,2,jul,15,165,0,nonexistent,no
16693,3,jul,10,408,0,nonexistent,no
16694,2,jul,25,135,0,nonexistent,no
16695,3,jul,9,1300,0,nonexistent,no
16696,2,jul,4,41,0,nonexistent,no
16697,4,jul,28,83,0,nonexistent,no
16698,10,jul,25,144,0,nonexistent,no
16699,5,jul,23,293,0,nonexistent,no
16700,2,jul,12,161,0,nonexistent,no
16701,2,jul,11,173,0,nonexistent,no
16702,3,jul,27,156,0,nonexistent,no
16703,4,jul,18,280,0,nonexistent,no
16704,6,jul,24,1359,0,nonexistent,yes
16705,4,jul,9,122,0,nonexistent,no
16706,4,jul,8,416,0,nonexistent,yes
16707,15,jul,24,36,0,nonexistent,no
16708,3,jul,13,623,0,nonexistent,no
16709,17,jul,5,53,0,nonexistent,no
16710,3,jul,27,279,0,nonexistent,no
16711,2,jul,20,532,0,nonexistent,yes
16712,4,jul,23,107,0,nonexistent,no
16713,2,jul,20,933,0,nonexistent,no
16714,2,jul,3,85,0,nonexistent,no
16715,2,jul,4,790,0,nonexistent,no
16716,6,jul,23,97,0,nonexistent,no
16717,4,jul,20,171,0,nonexistent,no
16718,2,jul,11,505,0,nonexistent,no
16719,2,jul,23,495,0,nonexistent,no
16720,4,jul,8,799,0,nonexistent,no
16721,2,jul,5,111,0,nonexistent,no
16722,2,jul,23,683,0,nonexistent,yes
16723,13,jul,8,84,0,nonexistent,no
16724,2,jul,1,547,0,nonexistent,no
16725,5,jul,3,103,0,nonexistent,no
16726,5,jul,18,236,0,nonexistent,no
16727,3,jul,10,71,0,nonexistent,no
16728,5,jul,21,192,0,nonexistent,no
16729,3,jul,20,476,0,nonexistent,no
16730,4,jul,31,50,0,nonexistent,no
16731,29,jul,20,54,0,nonexistent,no
16732,3,jul,3,42,0,nonexistent,no
16733,4,jul,15,57,0,nonexistent,no
16734,3,jul,5,70,0,nonexistent,no
16735,3,jul,9,265,0,nonexistent,no
16736,2,jul,4,117,0,nonexistent,no
16737,4,jul,12,430,0,nonexistent,yes
16738,3,jul,14,202,0,nonexistent,no
16739,2,jul,22,537,0,nonexistent,no
16740,6,jul,24,219,0,nonexistent,no
16741,6,jul,27,48,0,nonexistent,no
16742,4,jul,31,143,0,nonexistent,no
16743,3,jul,12,241,0,nonexistent,no
16744,4,jul,10,63,0,nonexistent,no
16745,7,jul,27,357,0,nonexistent,no
16746,20,jul,18,21,0,nonexistent,no
16747,2,jul,14,13,0,nonexistent,no
16748,1,jul,24,32,0,nonexistent,no
16749,4,jul,5,73,0,nonexistent,no
16750,1,jul,17,148,0,nonexistent,no
16751,1,jul,27,46,0,nonexistent,no
16752,1,jul,31,53,0,nonexistent,no
16753,5,jul,2,119,0,nonexistent,no
16754,1,jul,27,92,0,nonexistent,no
16755,1,jul,8,226,0,nonexistent,no
16756,2,jul,16,200,0,nonexistent,no
16757,24,jul,13,42,0,nonexistent,no
16758,1,jul,5,187,0,nonexistent,no
16759,1,jul,27,208,0,nonexistent,no
16760,2,jul,25,125,0,nonexistent,no
16761,1,jul,22,162,0,nonexistent,no
16762,3,jul,10,281,0,nonexistent,no
16763,1,jul,9,139,0,nonexistent,no
16764,1,jul,28,481,0,nonexistent,no
16765,1,jul,6,101,0,nonexistent,no
16766,1,jul,11,205,0,nonexistent,no
16767,1,jul,20,65,0,nonexistent,no
16768,1,jul,6,311,0,nonexistent,no
16769,2,jul,24,186,0,nonexistent,no
16770,1,jul,6,66,0,nonexistent,no
16771,4,jul,15,137,0,nonexistent,no
16772,1,jul,8,91,0,nonexistent,no
16773,1,jul,2,544,0,nonexistent,no
16774,1,jul,24,129,0,nonexistent,no
16775,1,jul,3,211,0,nonexistent,no
16776,1,jul,5,78,0,nonexistent,no
16777,1,jul,7,67,0,nonexistent,no
16778,1,jul,16,71,0,nonexistent,no
16779,1,jul,24,326,0,nonexistent,no
16780,1,jul,7,70,0,nonexistent,no
16781,2,jul,3,58,0,nonexistent,no
16782,1,jul,10,130,0,nonexistent,no
16783,1,jul,6,76,0,nonexistent,no
16784,2,jul,12,97,0,nonexistent,no
16785,7,jul,4,459,0,nonexistent,no
16786,3,jul,3,196,0,nonexistent,no
16787,5,jul,4,71,0,nonexistent,no
16788,2,jul,27,212,0,nonexistent,no
16789,1,jul,18,458,0,nonexistent,no
16790,1,jul,4,105,0,nonexistent,no
16791,1,jul,9,77,0,nonexistent,no
16792,2,jul,13,853,0,nonexistent,yes
16793,1,jul,6,164,0,nonexistent,no
16794,1,jul,9,380,0,nonexistent,no
16795,1,jul,4,194,0,nonexistent,no
16796,1,jul,29,1204,0,nonexistent,yes
16797,1,jul,31,467,0,nonexistent,no
16798,2,jul,4,55,0,nonexistent,no
16799,1,jul,16,338,0,nonexistent,no
16800,1,jul,6,168,0,nonexistent,no
16801,1,jul,26,157,0,nonexistent,no
16802,1,jul,12,528,0,nonexistent,no
16803,1,jul,20,464,0,nonexistent,no
16804,1,jul,31,152,0,nonexistent,no
16805,2,jul,29,211,0,nonexistent,no
16806,1,jul,15,313,0,nonexistent,no
16807,11,jul,5,279,0,nonexistent,no
16808,2,jul,19,335,0,nonexistent,no
16809,1,jul,10,209,0,nonexistent,no
16810,1,jul,30,775,0,nonexistent,no
16811,1,jul,20,63,0,nonexistent,no
16812,1,jul,7,134,0,nonexistent,no
16813,1,jul,9,71,0,nonexistent,no
16814,4,jul,27,561,0,nonexistent,no
16815,1,jul,12,197,0,nonexistent,no
16816,1,jul,30,329,0,nonexistent,no
16817,2,jul,28,70,0,nonexistent,no
16818,5,jul,28,53,0,nonexistent,no
16819,3,jul,13,43,0,nonexistent,no
16820,1,jul,25,142,0,nonexistent,no
16821,2,jul,6,523,0,nonexistent,no
16822,1,jul,13,193,0,nonexistent,no
16823,1,jul,30,604,0,nonexistent,no
16824,1,jul,14,144,0,nonexistent,no
16825,1,jul,5,302,0,nonexistent,no
16826,1,jul,14,205,0,nonexistent,no
16827,1,jul,28,137,0,nonexistent,no
16828,1,jul,10,142,0,nonexistent,no
16829,2,jul,9,58,0,nonexistent,no
16830,2,jul,10,100,0,nonexistent,no
16831,6,jul,12,239,0,nonexistent,no
16832,1,jul,22,1756,0,nonexistent,no
16833,1,jul,27,77,0,nonexistent,no
16834,1,jul,25,169,0,nonexistent,no
16835,2,jul,17,1441,0,nonexistent,yes
16836,1,jul,26,71,0,nonexistent,no
16837,1,jul,30,38,0,nonexistent,no
16838,1,jul,2,191,0,nonexistent,no
16839,1,jul,23,171,0,nonexistent,no
